1002;15;2;03;2021;-1.00;-1.60;
1002;15;2;04;2021;-1.00;-0.83;
1002;15;2;05;2021;-1.00;-0.98;
1002;15;2;06;2021;-1.00;-2.17;
1002;15;3;03;2021;-0.80;-1.17;
1002;15;3;04;2021;-0.80;-0.62;
1002;15;3;05;2021;-0.80;-0.37;
1002;15;3;06;2021;-0.80;-0.52;
1002;15;6;03;2021;-0.50;1.50;
1002;15;6;04;2021;-0.50;0.80;
1002;15;6;05;2021;-0.50;0.20;
1002;15;6;06;2021;-0.50;0.91;
1002;15;5;03;2021;-5.00;-4.60;
1002;15;5;04;2021;-5.00;-4.85;
1002;15;5;05;2021;-5.00;-3.47;
1002;15;5;06;2021;-5.00;-3.53;
1002;15;7;03;2021;-7.00;-6.40;
1002;15;7;04;2021;-7.00;-5.27;
1002;15;7;05;2021;-7.00;-6.14;
1002;15;7;06;2021;-7.00;-5.91;
1002;15;4;03;2021;-0.60;-0.58;
1002;15;4;04;2021;-0.60;-0.70;
1002;15;4;05;2021;-0.60;0.18;
1002;15;4;06;2021;-0.60;-0.52;
1002;15;1;03;2021;-0.22;-0.15;
1002;15;1;04;2021;-0.22;-0.17;
1002;15;1;05;2021;-0.22;-0.35;
1002;15;1;06;2021;-0.70;-0.68;
1002;19;2;03;2021;-1.00;-0.22;
1002;19;2;04;2021;-1.00;-0.19;
1002;19;2;05;2021;-1.00;0.29;
1002;19;2;06;2021;-1.00;-0.80;
1002;19;3;03;2021;-0.80;0.02;
1002;19;3;04;2021;-0.80;-0.38;
1002;19;3;05;2021;-0.80;-0.11;
1002;19;3;06;2021;-0.80;-0.46;
1002;19;6;03;2021;-0.50;0.48;
1002;19;6;04;2021;-0.50;0.49;
1002;19;6;05;2021;-0.50;-0.01;
1002;19;6;06;2021;-0.50;0.01;
1002;19;5;03;2021;-5.00;-4.40;
1002;19;5;04;2021;-5.00;-4.38;
1002;19;5;05;2021;-5.00;-4.25;
1002;19;5;06;2021;-5.00;-4.24;
1002;19;7;03;2021;-7.00;-5.94;
1002;19;7;04;2021;-7.00;-5.00;
1002;19;7;05;2021;-7.00;-4.56;
1002;19;7;06;2021;-7.00;-4.16;
1002;19;4;03;2021;-0.60;-3.71;
1002;19;4;04;2021;-0.60;-2.77;
1002;19;4;05;2021;-0.60;0.50;
1002;19;4;06;2021;-0.60;0.45;
1002;19;1;03;2021;-0.22;-0.19;
1002;19;1;04;2021;-0.22;-0.16;
1002;19;1;05;2021;-0.22;-0.20;
1002;19;1;06;2021;-0.70;-0.96;
1002;28;2;03;2021;-1.00;-0.27;
1002;28;2;04;2021;-1.00;-0.07;
1002;28;2;05;2021;-1.00;-0.08;
1002;28;2;06;2021;-1.00;-0.65;
1002;28;3;03;2021;-0.80;-0.69;
1002;28;3;04;2021;-0.80;-0.63;
1002;28;3;05;2021;-0.80;-0.39;
1002;28;3;06;2021;-0.80;-0.70;
1002;28;6;03;2021;-0.50;-0.05;
1002;28;6;04;2021;-0.50;-0.90;
1002;28;6;05;2021;-0.50;-0.34;
1002;28;6;06;2021;-0.50;-2.16;
1002;28;5;03;2021;-5.00;-5.11;
1002;28;5;04;2021;-5.00;-4.07;
1002;28;5;05;2021;-5.00;-3.96;
1002;28;5;06;2021;-5.00;-4.75;
1002;28;7;03;2021;-7.00;-5.78;
1002;28;7;04;2021;-7.00;-5.88;
1002;28;7;05;2021;-7.00;-5.46;
1002;28;7;06;2021;-7.00;-6.39;
1002;28;4;03;2021;-1.00;-0.76;
1002;28;4;04;2021;-1.00;0.75;
1002;28;4;05;2021;-1.00;-0.75;
1002;28;4;06;2021;-1.00;4.54;
1002;28;1;03;2021;-0.18;-0.19;
1002;28;1;04;2021;-0.18;-0.16;
1002;28;1;05;2021;-0.18;-0.17;
1002;28;1;06;2021;-0.60;-0.55;
1002;3;2;03;2021;-1.00;-0.89;
1002;3;2;04;2021;-1.00;-0.42;
1002;3;2;05;2021;-1.00;-0.80;
1002;3;2;06;2021;-1.00;-0.84;
1002;3;3;03;2021;-0.80;-0.67;
1002;3;3;04;2021;-0.80;-0.44;
1002;3;3;05;2021;-0.80;-0.47;
1002;3;3;06;2021;-0.80;-0.52;
1002;3;6;03;2021;-0.50;0.44;
1002;3;6;04;2021;-0.50;-0.33;
1002;3;6;05;2021;-0.50;0.49;
1002;3;6;06;2021;-0.50;0.06;
1002;3;5;03;2021;-5.00;-6.38;
1002;3;5;04;2021;-5.00;-5.32;
1002;3;5;05;2021;-5.00;-4.82;
1002;3;5;06;2021;-5.00;-4.40;
1002;3;7;03;2021;-7.00;-6.32;
1002;3;7;04;2021;-7.00;-3.00;
1002;3;7;05;2021;-7.00;-5.52;
1002;3;7;06;2021;-7.00;-5.85;
1002;3;4;03;2021;-0.60;2.95;
1002;3;4;04;2021;-0.60;5.09;
1002;3;4;05;2021;-0.60;2.26;
1002;3;4;06;2021;-0.60;1.44;
1002;3;1;03;2021;-0.22;-0.14;
1002;3;1;04;2021;-0.22;-0.12;
1002;3;1;05;2021;-0.22;-0.18;
1002;3;1;06;2021;-0.70;-0.54;
1002;31;2;03;2021;-1.00;-0.61;
1002;31;2;04;2021;-1.00;-0.79;
1002;31;2;05;2021;-1.00;-1.02;
1002;31;2;06;2021;-1.00;-0.82;
1002;31;3;03;2021;-0.80;-0.96;
1002;31;3;04;2021;-0.80;-0.14;
1002;31;3;05;2021;-0.80;-0.75;
1002;31;3;06;2021;-0.80;-0.54;
1002;31;6;03;2021;-0.50;0.37;
1002;31;6;04;2021;-0.50;0.41;
1002;31;6;05;2021;-0.50;-0.04;
1002;31;6;06;2021;-0.50;0.06;
1002;31;5;03;2021;-5.00;-5.38;
1002;31;5;04;2021;-5.00;-4.46;
1002;31;5;05;2021;-5.00;-4.52;
1002;31;5;06;2021;-5.00;-4.47;
1002;31;7;03;2021;-7.00;-7.96;
1002;31;7;04;2021;-7.00;-5.04;
1002;31;7;05;2021;-7.00;-3.93;
1002;31;7;06;2021;-7.00;-5.46;
1002;31;4;03;2021;-0.60;-2.36;
1002;31;4;04;2021;-0.60;0.45;
1002;31;4;05;2021;-0.60;0.73;
1002;31;4;06;2021;-0.60;0.02;
1002;31;1;03;2021;-0.22;-0.18;
1002;31;1;04;2021;-0.22;-0.19;
1002;31;1;05;2021;-0.22;-0.20;
1002;31;1;06;2021;-0.70;-0.70;
1002;7;2;03;2021;-1.00;-0.48;
1002;7;2;04;2021;-1.00;-0.35;
1002;7;2;05;2021;-1.00;-0.15;
1002;7;2;06;2021;-1.00;-0.72;
1002;7;3;03;2021;-0.80;-0.42;
1002;7;3;04;2021;-0.80;-0.38;
1002;7;3;05;2021;-0.80;-0.48;
1002;7;3;06;2021;-0.80;-0.33;
1002;7;6;03;2021;-0.50;0.02;
1002;7;6;04;2021;-0.50;-0.12;
1002;7;6;05;2021;-0.50;0.21;
1002;7;6;06;2021;-0.50;-0.11;
1002;7;5;03;2021;-5.00;-4.54;
1002;7;5;04;2021;-5.00;-4.79;
1002;7;5;05;2021;-5.00;-4.48;
1002;7;5;06;2021;-5.00;-6.54;
1002;7;7;03;2021;-7.00;-6.24;
1002;7;7;04;2021;-7.00;-5.65;
1002;7;7;05;2021;-7.00;-5.59;
1002;7;7;06;2021;-7.00;-6.04;
1002;7;4;03;2021;-0.60;-0.38;
1002;7;4;04;2021;-0.60;-0.42;
1002;7;4;05;2021;-0.60;-0.20;
1002;7;4;06;2021;-0.60;-0.10;
1002;7;1;03;2021;-0.22;-0.18;
1002;7;1;04;2021;-0.22;-0.18;
1002;7;1;05;2021;-0.22;-0.18;
1002;7;1;06;2021;-0.70;-0.56;
1002;36;2;03;2021;-1.00;-0.11;
1002;36;2;04;2021;-1.00;0.30;
1002;36;2;05;2021;-1.00;0.06;
1002;36;2;06;2021;-1.00;-1.03;
1002;36;3;03;2021;-0.80;-0.39;
1002;36;3;04;2021;-0.80;-1.54;
1002;36;3;05;2021;-0.80;-0.34;
1002;36;3;06;2021;-0.80;-1.09;
1002;36;6;03;2021;-0.50;0.73;
1002;36;6;04;2021;-0.50;-1.38;
1002;36;6;05;2021;-0.50;-0.12;
1002;36;6;06;2021;-0.50;0.12;
1002;36;5;03;2021;-5.00;-9.54;
1002;36;5;04;2021;-5.00;-9.99;
1002;36;5;05;2021;-5.00;-9.09;
1002;36;5;06;2021;-5.00;-4.69;
1002;36;7;03;2021;-7.00;-5.19;
1002;36;7;04;2021;-7.00;-6.38;
1002;36;7;05;2021;-7.00;-6.69;
1002;36;7;06;2021;-7.00;-5.71;
1002;36;4;03;2021;-0.60;1.13;
1002;36;4;04;2021;-0.60;-2.39;
1002;36;4;05;2021;-0.60;3.90;
1002;36;4;06;2021;-0.60;1.76;
1002;36;1;03;2021;-0.22;-0.20;
1002;36;1;04;2021;-0.22;-0.25;
1002;36;1;05;2021;-0.22;-0.18;
1002;36;1;06;2021;-0.70;-0.55;
1002;39;2;03;2021;-1.00;-9.26;
1002;39;2;04;2021;-1.00;-4.06;
1002;39;2;05;2021;-1.00;-0.83;
1002;39;2;06;2021;-1.00;-2.29;
1002;39;3;03;2021;-0.80;-0.31;
1002;39;3;04;2021;-0.80;-0.42;
1002;39;3;05;2021;-0.80;-0.25;
1002;39;3;06;2021;-0.80;-0.09;
1002;39;6;03;2021;-0.50;0.15;
1002;39;6;04;2021;-0.50;0.30;
1002;39;6;05;2021;-0.50;-0.02;
1002;39;6;06;2021;-0.50;0.44;
1002;39;5;03;2021;-5.00;-4.81;
1002;39;5;04;2021;-5.00;-8.12;
1002;39;5;05;2021;-5.00;-4.13;
1002;39;5;06;2021;-5.00;-3.94;
1002;39;7;03;2021;-7.00;-6.56;
1002;39;7;04;2021;-7.00;-4.81;
1002;39;7;05;2021;-7.00;-5.39;
1002;39;7;06;2021;-7.00;-6.01;
1002;39;4;03;2021;-1.00;-0.97;
1002;39;4;04;2021;-1.00;-0.91;
1002;39;4;05;2021;-1.00;0.36;
1002;39;4;06;2021;-1.00;1.66;
1002;39;1;03;2021;-0.18;-0.15;
1002;39;1;04;2021;-0.18;-0.16;
1002;39;1;05;2021;-0.18;-0.16;
1002;39;1;06;2021;-0.60;-0.57;
1002;48;2;03;2021;-1.00;-1.48;
1002;48;2;04;2021;-1.00;-0.50;
1002;48;2;05;2021;-1.00;-0.88;
1002;48;2;06;2021;-1.00;-2.97;
1002;48;3;03;2021;-0.80;-0.70;
1002;48;3;04;2021;-0.80;-0.67;
1002;48;3;05;2021;-0.80;-0.45;
1002;48;3;06;2021;-0.80;-0.45;
1002;48;6;03;2021;-0.50;0.84;
1002;48;6;04;2021;-0.50;-0.36;
1002;48;6;05;2021;-0.50;0.83;
1002;48;6;06;2021;-0.50;0.25;
1002;48;5;03;2021;-5.00;-7.01;
1002;48;5;04;2021;-5.00;-7.64;
1002;48;5;05;2021;-5.00;-5.73;
1002;48;5;06;2021;-5.00;-4.49;
1002;48;7;03;2021;-7.00;-9.69;
1002;48;7;04;2021;-7.00;-7.13;
1002;48;7;05;2021;-7.00;-7.48;
1002;48;7;06;2021;-7.00;-6.16;
1002;48;4;03;2021;-1.00;1.47;
1002;48;4;04;2021;-1.00;-1.20;
1002;48;4;05;2021;-1.00;2.84;
1002;48;4;06;2021;-1.00;2.62;
1002;48;1;03;2021;-0.18;-0.14;
1002;48;1;04;2021;-0.18;-0.22;
1002;48;1;05;2021;-0.18;-0.16;
1002;48;1;06;2021;-0.60;-0.35;
1002;91;2;03;2021;-1.00;-0.96;
1002;91;2;04;2021;-1.00;-0.21;
1002;91;2;05;2021;-1.00;-0.42;
1002;91;2;06;2021;-1.00;-1.08;
1002;91;3;03;2021;-0.80;-1.11;
1002;91;3;04;2021;-0.80;-0.48;
1002;91;3;05;2021;-0.80;-0.50;
1002;91;3;06;2021;-0.80;-0.48;
1002;91;6;03;2021;-0.50;-0.01;
1002;91;6;04;2021;-0.50;-0.28;
1002;91;6;05;2021;-0.50;-0.41;
1002;91;6;06;2021;-0.50;-1.68;
1002;91;5;03;2021;-5.00;-6.35;
1002;91;5;04;2021;-5.00;-6.23;
1002;91;5;05;2021;-5.00;-4.35;
1002;91;5;06;2021;-5.00;-4.37;
1002;91;7;03;2021;-7.00;-6.63;
1002;91;7;04;2021;-7.00;-5.56;
1002;91;7;05;2021;-7.00;-5.21;
1002;91;7;06;2021;-7.00;-5.91;
1002;91;4;03;2021;-1.00;-0.39;
1002;91;4;04;2021;-1.00;-0.92;
1002;91;4;05;2021;-1.00;-0.96;
1002;91;4;06;2021;-1.00;-0.95;
1002;91;1;03;2021;-0.18;-0.14;
1002;91;1;04;2021;-0.18;-0.15;
1002;91;1;05;2021;-0.18;-0.19;
1002;91;1;06;2021;-0.60;-0.23;
1002;50;2;03;2021;-1.00;-13.21;
1002;50;2;04;2021;-1.00;-1.38;
1002;50;2;05;2021;-1.00;-0.91;
1002;50;2;06;2021;-1.00;-2.74;
1002;50;3;03;2021;-0.80;-1.52;
1002;50;3;04;2021;-0.80;-2.51;
1002;50;3;05;2021;-0.80;-0.92;
1002;50;3;06;2021;-0.80;-0.13;
1002;50;6;03;2021;-0.50;1.76;
1002;50;6;04;2021;-0.50;-0.62;
1002;50;6;05;2021;-0.50;-0.37;
1002;50;6;06;2021;-0.50;1.55;
1002;50;5;03;2021;-5.00;-14.10;
1002;50;5;04;2021;-5.00;-8.81;
1002;50;5;05;2021;-5.00;-14.40;
1002;50;5;06;2021;-5.00;-4.94;
1002;50;7;03;2021;-7.00;-20.61;
1002;50;7;04;2021;-7.00;-13.78;
1002;50;7;05;2021;-7.00;-11.87;
1002;50;7;06;2021;-7.00;-11.23;
1002;50;4;03;2021;-1.00;-116.46;
1002;50;4;04;2021;-1.00;9.10;
1002;50;4;05;2021;-1.00;-0.67;
1002;50;4;06;2021;-1.00;6.72;
1002;50;1;03;2021;-0.18;-0.22;
1002;50;1;04;2021;-0.18;-0.52;
1002;50;1;05;2021;-0.18;-0.19;
1002;50;1;06;2021;-0.60;-0.55;
1002;99;2;03;2021;-1.00;-0.72;
